zip,count
28906,6
28909,2
2892134,1
29001,2
29002,1
29006,2
29010,1
29016,15
29018,1
29020,11
29030,2
29033,9
29036,25
29040,2
29044,1
29045,8
29053,3
29054,5
29058,3
29059,2
29061,2
29063,14
29067,3
29070,8
29072,48
29073,21
29075,1
29078,4
29080,1
29102,2
29105,1
29107,2
29108,4
29111,2
29115,4
29118,1
29123,1
29127,6
29128,2
29129,2
29130,2
29135,3
29137,1
29138,1
29146,3
29148,2
29150,5
29153,4
29154,4
29160,2
29161,1
29162,1
29169,6
29170,12
29178,1
29180,1
29201,9
29203,9
29204,8
29205,13
29206,6
29209,9
29210,11
29212,15
29223,14
29229,14
29290,1
29301,8
29302,5
29303,5
29304,1
29306,1
29307,6
29316,14
29321,1
29322,4
29323,3
29330,1
29334,9
29335,1
29340,1
29341,3
29349,11
29353,3
29355,1
29356,5
29360,8
29365,4
29369,11
29372,2
29374,2
29376,4
29379,2
29385,2
29388,5
29401,9
29403,12
29405,8
29406,5
29407,22
29410,2
29412,27
29414,24
29418,4
29420,6
29422,1
29429,1
29431,2
29432,1
29435,1
29438,1
29439,1
29440,7
29445,16
29449,3
29451,1
29455,19
29456,9
29457,2
29458,2
29461,7
29463,1
29464,29
29466,25
29469,1
29470,3
29472,2
29477,2
29479,1
29483,9
29485,25
29486,13
29487,1
29488,3
29492,19
29501,22
29504,1
29505,10
29506,5
29510,1
29511,4
29526,23
29527,7
29532,2
29536,1
29540,1
29541,1
29544,2
29545,1
29546,1
29550,6
29560,2
29565,1
29566,5
29568,7
29569,5
29570,1
29571,1
29572,6
29574,1
29575,8
29576,13
29577,12
29578,1
29579,22
29582,11
29583,3
29585,5
29587,1
29588,33
29591,1
2960004,1
29601,12
29604,1
29605,8
29607,24
29609,17
29611,9
29615,26
29617,12
29620,2
29621,14
29625,11
29626,1
29627,5
29630,11
29631,9
29632,1
29633,2
29635,1
29640,12
29642,16
29643,1
29644,5
29646,2
29649,5
29650,18
29651,23
29652,1
29653,1
29654,1
29657,5
29661,2
29662,5
29666,1
29669,5
29670,10
29671,2
29672,6
29673,10
29676,7
29678,5
29680,19
29681,38
29682,2
29684,1
29687,21
29688,1
29689,2
29690,10
29691,1
29692,1
29693,2
29696,1
29697,4
29702,1
29704,2
29706,3
29707,11
29708,30
29709,1
29710,19
29715,12
29720,10
29728,2
29730,25
29732,41
29743,1
29745,11
29801,9
29803,15
29812,2
29817,2
29821,2
29824,3
29827,1
29829,3
29832,1
29838,1
29841,12
29842,4
29847,4
29851,2
29853,1
29856,1
29860,5
29902,7
29903,1
29906,7
29907,13
29909,11
29910,41
29920,1
29922,1
29926,18
29927,1
29928,15
29935,1
29936,8
29940,1
30002,3
30004,28
30005,21
30008,4
3000837,1
30009,8
30011,7
30012,4
30013,8
30014,14
30016,13
30017,10
30019,25
3002,1
30021,3
30022,27
30024,47
30025,8
30028,23
30030,11
30031,1
30032,13
30033,16
30034,5
30035,5
30037,1
30038,12
30039,15
30040,42
30041,47
30043,28
30044,19
30045,11
30046,6
30047,18
30052,26
30054,3
30055,3
30056,1
30058,6
30060,8
30062,36
30064,37
30066,33
30067,28
30068,19
30071,3
30072,1
30075,29
30076,21
30078,6
30079,2
30080,32
30082,18
30083,7
30084,20
30087,10
30088,4
30092,11
30093,6
30094,11
30096,24
30097,14
30101,40
30102,29
30103,7
30104,1
30105,1
30106,8
30107,8
30108,1
30110,4
30114,38
30115,33
30116,4
30117,15
30120,23
30121,6
30122,3
30124,1
30125,5
30126,7
30127,24
30132,18
30134,12
30135,23
30141,4
30143,16
30144,35
30145,8
30147,1
30151,1
30152,30
30153,2
30154,1
30157,27
30161,7
30165,17
30168,3
30169,1
30170,3
30171,1
30173,3
30175,3
30176,1
30178,4
30179,5
30180,16
30182,1
30183,2
30184,7
30185,1
30187,4
30188,31
30189,27
3020121,1
30204,1
30205,3
30206,5
30213,7
30214,13
30215,18
30217,3
30218,1
30220,1
30221,1
30223,7
30224,10
30228,10
30230,1
30233,5
30236,5
30238,3
30240,8
30241,2
30248,11
30252,23
30253,16
30256,1
30257,4
30258,2
30259,4
30260,2
30263,28
30265,34
30268,2
30269,35
30273,4
30276,13
30277,24
30281,15
30285,1
30286,5
30290,10
30291,4
30292,2
30293,1
30294,4
30295,1
30296,2
303,1
30303,2
30305,11
30306,13
30307,12
30308,10
30309,36
30310,11
30311,3
30312,14
30313,1
30314,1
30315,8
30316,24
30317,5
30318,31
30319,21
30321,1
30324,14
30326,5
30327,14
30328,17
30329,6
30331,12
30337,4
30338,21
30339,17
30340,11
30341,10
30342,15
30344,11
30345,11
30346,2
30349,11
30350,12
30354,4
30360,9
30363,3
30413,1
30415,3
30417,3
30420,2
30425,1
30427,1
30436,3
30439,2
30442,1
30452,1
30457,1
30458,14
30461,8
30467,1
30471,2
30474,2
30501,11
30504,5
30506,27
30507,3
30510,4
30512,8
30513,6
30516,1
30517,6
30518,20
30519,16
30520,1
30521,1
30523,8
30525,2
30527,1
30528,16
30529,7
30530,1
30531,4
30533,14
30534,13
30535,2
30536,4
30537,1
30540,5
30542,24
30545,2
30546,3
30547,2
30548,7
30549,14
30558,2
30559,2
30560,4
30563,2
30564,6
30565,4
30566,8
30567,2
30568,1
30576,1
30577,5
30580,1
30582,3
30601,4
30605,21
30606,19
30607,1
30620,8
30621,4
30622,5
30629,1
30634,1
30635,3
30641,3
30642,7
30643,5
30646,2
30648,2
30650,5
30655,11
30656,6
30662,1
30666,9
30669,1
30673,2
30677,15
30678,1
30680,12
30683,4
30701,9
30703,1
30705,5
30707,6
30720,2
30721,4
30722,1
30725,1
30728,7
30730,1
30731,1
30735,2
30736,13
30738,1
30739,2
30740,5
30741,2
30747,1
30750,4
30752,2
30753,2
30755,1
30802,4
30807,1
30809,27
30810,1
30813,13
30814,2
30815,9
30816,1
30820,1
30823,1
30824,1
30828,1
30830,1
30901,2
30904,10
30906,3
30907,10
30909,7
30952,1
310012,1
31002,1
31005,12
31006,1
31008,5
31014,3
31015,2
31019,2
31021,4
31023,8
31024,13
31028,5
31029,4
31030,2
31031,1
31032,7
31036,1
31040,1
31044,1
31046,3
31047,9
31049,1
31052,1
31057,1
31061,15
31064,3
31068,1
31069,11
31078,1
31082,2
31087,1
31088,17
31089,2
31090,1
31093,4
31096,1
31097,1
31098,1
31115,1
31201,3
31204,4
31206,3
31207,1
31210,13
31211,4
31216,9
31217,2
31220,9
31302,3
31303,2
31308,3
31311,2
31312,12
31313,7
31315,2
31316,2
31318,1
31320,1
31321,4
31322,17
31324,35
31326,12
31328,3
31329,1
31331,3
31401,12
31402,1
31404,5
31405,13
31406,16
31407,6
31408,1
31409,1
31410,14
31419,13
31501,4
31503,9
31510,1
31513,6
31516,6
31520,6
31522,11
31523,6
31525,14
31533,2
31535,2
31543,3
31545,3
31546,3
31548,6
31552,1
31555,2
31558,7
31565,1
31568,1
31569,2
31601,3
31602,10
31605,6
31620,4
31632,4
31634,1
31635,1
31636,4
31639,3
31642,1
31643,1
31701,1
31707,7
31709,9
31719,3
31721,8
31730,1
31744,2
31749,1
31750,3
31757,5
31763,10
31765,2
31768,4
31773,4
31775,1
31778,1
31779,2
31781,1
31788,1
31790,1
31791,2
31792,7
31793,4
31794,8
31795,1
31798,1
31804,2
31806,3
31807,4
31808,8
31811,2
31816,1
31820,4
31822,1
31823,1
31829,1
31831,1
31833,1
31856,1
31867,1
3188,1
31903,1
31904,7
31906,10
31907,3
31908,1
31909,9
32003,19
32004,1
32009,2
32011,9
32024,6
32025,6
32033,2
32034,24
32035,1
32038,1
32040,2
32041,1
32042,1
32043,25
32044,2
32046,1
32052,1
32054,4
32055,6
32058,1
32060,4
32062,1
32063,4
32064,1
32065,20
32066,1
32068,26
32071,1
32073,10
32080,20
32081,26
32082,15
32084,15
32086,31
32087,1
32091,7
32092,25
32095,14
32096,2
32097,12
32110,7
321103,1
32112,1
32113,5
32114,52
32117,14
32118,13
32119,26
32124,16
32127,25
32128,49
32129,31
32130,3
32131,3
32132,3
32134,6
32135,4
32136,9
32137,23
32140,1
32141,7
32144,1
32145,3
32159,11
32162,5
32163,7
32164,24
32168,24
32169,10
32170,1
32173,1
32174,45
32176,11
32177,10
32179,2
32180,1
32181,1
32189,2
32195,3
32202,4
32204,4
32205,15
32206,8
32207,6
32208,2
32210,17
32211,8
32216,22
32217,4
32218,20
32219,3
32220,5
32221,10
32222,7
32223,21
32224,26
32225,33
32226,6
32233,14
32244,13
32246,29
32250,30
32254,1
32256,28
32257,12
32258,20
32259,34
32266,5
32277,11
32301,12
32303,23
32304,12
32305,3
32308,15
32309,24
32310,2
32311,12
32312,18
32316,1
32317,9
32320,3
32321,1
32322,2
32327,22
32328,2
32331,1
32333,8
32340,5
32344,8
32346,2
32347,5
32348,3
32351,3
32352,2
32358,6
32401,5
32402,1
32403,1
32404,31
32405,16
32407,14
32408,19
32409,9
32410,1
32412,1
32413,17
32420,1
32421,1
32423,1
32424,1
32425,6
32428,9
32431,3
32433,6
32435,4
32437,1
32439,11
32440,1
32444,17
32446,1
32448,2
32450,1
32455,1
32456,14
32459,18
32460,1
32461,4
32462,1
32464,4
32465,7
32466,2
32501,12
32502,8
32503,25
32504,19
32505,1
32506,9
32507,17
32513,1
32514,18
32524,2
32526,12
32530,1
32531,3
32533,14
32534,8
32536,27
32539,12
32541,12
32547,11
32548,12
32550,5
32561,8
32562,2
32563,22
32564,2
32565,2
32566,31
32569,2
32570,18
32571,22
32578,27
32579,6
32580,3
32583,11
32591,1
32601,15
32603,2
32604,1
32605,22
32606,9
32607,14
32608,32
32609,6
32614,1
32615,11
32617,3
32618,2
32619,1
32625,3
32640,2
32641,2
32643,12
32653,11
32655,1
32656,6
32666,4
32667,4
32668,4
32669,5
32680,3
32686,1
32693,3
32694,1
32696,3
32701,15
32702,1
32703,23
32707,20
32708,26
32712,29
32713,17
32714,15
32720,20
32721,1
32724,27
32725,16
32726,11
32730,3
32732,6
32735,3
32736,12
32738,10
32744,1
32746,31
32750,16
32751,18
32752,1
32754,7
32757,16
32759,1
32763,6
32764,1
32765,36
32766,18
32771,21
32773,10
32776,9
32778,5
32779,16
32780,17
32784,6
32789,15
32790,1
32792,19
32794,1
32796,11
32801,8
32802,3
32803,30
32804,15
32805,1
32806,24
32807,9
32808,3
32809,6
32810,10
32811,8
32812,16
32814,9
32816,1
32817,22
32818,7
32819,14
32820,4
32821,9
32822,7
32824,29
32825,27
32826,11
32827,12
32828,47
32829,10
32832,26
32833,7
32835,12
32836,16
32837,27
32839,10
32867,1
329,1
32901,14
32903,12
32904,21
32905,9
32907,19
32908,3
32909,17
32910,2
32920,4
32922,4
32923,1
32926,5
32927,14
32931,13
32934,17
32935,20
32937,29
32940,38
32948,1
32949,2
32950,8
32951,12
32952,15
32953,20
32955,32
32956,1
32958,12
32959,1
32960,12
32961,1
32962,16
32963,11
32966,14
32967,15
32968,15
32976,3
33,1
3300,1
33004,10
33009,18
33010,3
33012,10
33013,4
33014,11
33015,18
33016,5
33018,9
33019,11
33020,11
33021,17
33023,21
33024,22
33025,21
33026,14
33027,24
33028,12
33029,37
33030,9
33031,3
33032,23
33033,22
33034,1
33035,3
33036,6
33037,15
33040,17
33041,1
33042,7
33043,1
33050,6
33055,6
33056,6
33060,18
33062,16
33063,12
33064,26
33065,21
33066,10
33067,11
33068,9
33069,10
33070,10
33071,15
33073,15
33074,1
33076,14
33082,1
33102,1
33114,1
33122,1
33125,2
33126,6
33127,2
33128,1
33129,12
33130,14
33131,6
33132,15
33133,12
33134,17
33135,5
33136,2
33137,11
33138,11
33139,28
33140,10
33141,17
33142,3
33143,12
33144,5
33145,12
33146,4
33147,2
33149,7
33150,3
33154,5
33155,14
33156,11
33157,16
33158,9
33160,17
33161,14
33162,7
33165,11
33166,17
33167,2
33168,3
33169,8
33170,2
33172,9
33173,2
33174,4
33175,6
33176,27
33177,18
33178,26
33179,14
33180,8
33181,13
33182,1
33183,12
33184,6
33185,15
33186,56
33187,9
33189,9
33190,3
33192,1
33193,11
33194,3
33195,1
33196,36
332211,1
33256,2
33296,1
33301,17
33303,1
33304,12
33305,3
33306,3
33308,16
33309,14
33310,2
33311,7
33312,31
33313,5
33314,14
33315,11
33316,9
33317,17
33319,5
33321,18
33322,18
33323,7
33324,30
33325,10
33326,23
33327,10
33328,21
33330,6
33331,10
33332,6
33334,7
33345,1
33351,14
3340,1
334000,1
33401,17
33403,2
33404,4
33405,7
33406,8
33407,9
33408,12
33409,9
33410,29
33411,42
33412,10
33413,8
33414,43
33415,8
33417,11
33418,21
33420,1
33426,13
33428,20
33429,1
33431,9
33432,13
33433,21
33434,6
33435,17
33436,22
33437,7
33438,1
33440,4
33441,11
33442,18
33443,2
33444,11
33445,8
33446,9
33449,4
33455,6
33458,48
33460,9
33461,6
33462,18
33463,17
33467,29
33469,11
33470,16
33472,9
33473,3
33474,1
33476,2
33477,8
33478,17
33480,2
33483,8
33484,7
33486,14
33487,8
33488,1
33496,8
33498,10
33509,2
33510,13
33511,30
33513,8
33514,1
33523,7
33525,5
33527,3
33534,8
33540,2
33541,7
33542,3
33543,19
33544,16
33545,15
33547,18
33548,6
33549,9
33556,19
33558,26
33559,15
33563,7
33565,6
33566,13
33567,3
33568,1
33569,13
33570,12
33571,1
33572,14
33573,15
33576,5
33578,20
33579,24
33584,16
33585,1
33592,2
33594,11
33596,14
33597,2
33598,9
336,1
33601,1
33602,13
33603,10
33604,13
33605,4
33606,13
33607,21
33609,14
33610,7
33611,28
33612,9
33613,6
33614,8
33615,18
33616,2
33617,13
33618,22
33619,9
33620,1
33622,1
33623,1
33624,20
33625,13
33626,14
33629,18
33634,9
33635,10
33637,7
33647,34
33679,1
33694,1
33701,17
33702,8
33703,24
33704,12
33705,15
33706,10
33707,16
33708,18
33709,6
33710,16
33711,7
33712,11
33713,16
33714,4
33715,3
33716,10
33733,2
33734,1
33736,3
33738,1
33755,7
33756,11
33759,8
33760,7
33761,7
33762,5
33763,3
33764,12
33765,8
33767,7
33770,9
33771,6
33772,12
33773,7
33774,8
33776,6
33777,9
33778,7
33780,1
33781,5
33782,6
33785,5
33801,7
33803,22
33805,8
33807,1
33809,11
33810,12
33811,23
33812,7
33813,23
33815,1
33823,18
33825,5
33827,2
33830,14
33834,5
33837,11
33839,1
33841,2
33843,2
33844,3
33845,1
33847,1
33849,2
33850,1
33852,5
33853,3
33855,2
33857,1
33858,2
33859,2
33860,13
33865,2
33868,6
33870,9
33872,5
33873,5
33875,12
33876,2
33880,11
33881,13
33882,1
33883,1
33884,14
33890,1
33896,8
33897,8
33898,7
33901,12
33902,1
33903,6
33904,31
33905,22
33907,13
33908,25
33909,12
33912,13
33913,25
33914,33
33916,5
33917,3
33919,14
33920,10
33921,1
33922,2
33928,23
33929,1
33931,5
33932,1
33935,5
33936,4
33946,1
33947,4
33948,5
33950,13
33952,9
33953,1
33954,6
33955,3
33956,3
33957,5
33966,10
33967,23
33971,6
33972,5
33973,1
33974,5
33976,3
33980,5
33981,5
33982,7
33983,10
33990,21
33991,15
33993,17
34101,1
34102,7
34103,6
34104,23
34105,13
34108,6
34109,18
34110,18
34112,16
34113,11
34114,12
34116,7
34117,13
34119,18
34120,14
34134,5
34135,15
34139,1
34142,4
34145,8
34201,3
34202,9
34203,13
34205,10
34207,9
34208,18
34209,19
34210,5
34211,13
34212,17
34216,1
34217,2
34219,20
34221,27
34222,3
34223,9
34224,6
34228,2
34229,3
34230,2
34231,13
34232,15
34233,14
34234,3
34235,6
34236,7
34237,10
34238,11
34239,8
34240,13
34241,4
34242,6
34243,22
34251,6
34266,6
34269,2
34275,8
34285,5
34286,9
34287,9
34288,7
34289,3
34291,3
34292,3
34293,19
34318,1
344000,1
34420,6
34423,1
34428,2
34429,5
34431,6
34432,6
34433,2
34434,5
34436,7
34442,10
34446,6
34448,4
34450,3
34452,2
34453,2
34461,5
34465,6
34470,3
34471,8
34472,12
34474,8
34475,1
34476,15
34478,2
34479,6
34480,10
34481,6
34482,8
34483,2
34484,4
34488,3
34489,1
34491,5
34498,1
34601,9
34602,4
34604,8
34606,5
34607,4
34608,10
34609,20
34610,10
34613,11
34614,5
34637,2
34638,20
34639,35
34652,9
34653,5
34654,14
34655,27
34656,1
34660,1
34661,1
34667,9
34668,12
34669,3
34677,13
34679,1
34680,1
34683,22
34684,9
34685,11
34688,4
34689,12
34690,2
34691,9
34695,10
34698,23
34705,1
34711,45
34713,2
34714,10
34715,12
34718,1
34731,4
34736,6
34737,1
34739,1
34741,15
34742,1
34743,1
34744,12
34746,15
34747,16
34748,8
34756,2
34758,8
34759,10
34760,2
34761,16
34769,10
34770,2
34771,18
34772,16
34773,4
34777,1
34785,2
34786,30
34787,57
34788,8
34797,1
34849,1
34945,3
34946,5
34947,2
34949,7
34950,2
34951,10
34952,23
34953,53
34957,17
34972,2
34974,13
34981,4
34982,13
34983,16
34984,9
34986,11
34987,14
34988,1
34990,19
34994,11
34996,3
34997,29
35004,2
35005,2
35007,12
35010,2
35014,1
35016,13
35022,7
35023,2
35033,3
35040,7
35042,1
35043,11
35044,1
35045,8
35046,2
35049,2
35051,2
35055,5
35056,2
35057,5
35058,2
35062,3
35068,5
35071,4
35072,1
35077,5
35079,2
35080,13
35083,2
35085,1
35087,1
35094,5
35096,3
3510023,1
35111,3
35114,4
35115,4
35118,1
35120,4
35121,6
35124,20
35125,1
35126,2
35127,1
35128,6
35131,2
35133,2
35135,2
35136,1
35143,3
35146,6
35147,5
35149,1
35150,1
35151,3
35160,5
3517,1
35171,2
35173,20
35175,2
35176,1
35178,1
35179,3
35180,6
35186,1
35203,4
35205,5
35206,2
35209,12
35210,6
35212,4
35213,4
35214,1
35215,3
35216,14
35217,2
35222,4
35223,2
35226,21
35233,1
35235,1
35236,1
35242,40
35243,9
35244,22
35260,1
35401,7
35404,9
35405,16
35406,6
35444,1
35453,2
35458,1
35460,1
35463,1
35466,2
35470,1
35473,14
35474,1
35475,11
35476,2
35480,1
35481,2
35482,1
35490,1
35501,2
35503,4
35504,7
35550,1
35553,1
35555,1
35563,1
35565,1
35574,1
35578,2
35581,1
35585,1
35586,2
35594,1
35601,4
35603,13
35611,9
35613,10
35614,1
35619,1
35620,2
35621,1
35622,1
35630,6
35633,6
35634,3
35640,17
35643,1
35645,4
35646,2
35648,2
35650,2
35652,2
35653,1
35654,1
35661,2
35662,2
35670,3
35673,3
35674,5
35719,1
35740,1
35741,2
35742,1
35747,1
35748,4
35749,16
35750,9
35752,1
35754,2
35756,16
35757,13
35758,43
35759,5
35761,5
35763,22
35765,1
35768,2
35769,2
35771,1
35772,1
35773,7
35801,23
35802,14
35803,20
35805,4
35806,27
35810,8
35811,23
35816,5
35824,9
35901,3
35903,4
35904,1
35905,4
35906,2
35907,2
35950,2
35951,2
35952,3
35953,1
35954,2
35957,2
35961,1
35967,4
35976,5
35978,2
35979,1
35980,2
35984,2
35986,1
36006,1
36009,1
36010,1
36022,2
36024,4
36025,1
36026,2
36027,4
36032,1
36034,1
36037,1
36049,1
36052,1
36054,6
36064,8
36066,7
36067,9
36069,1
36075,1
36078,4
36079,4
36081,5
36083,2
36088,2
36089,2
36091,1
36092,7
36093,5
36105,1
36106,6
36108,1
36109,6
36110,1
36111,1
36113,1
36115,2
36116,2
36117,19
36202,1
36203,3
36206,2
36207,3
36250,1
36251,1
36260,1
36262,2
36264,2
36265,4
36266,1
36268,3
36273,1
36274,2
36277,1
36278,1
36279,1
36280,2
363,1
36301,7
36303,15
36305,12
36310,1
36311,1
36312,1
36314,1
36317,1
36318,1
36319,3
36322,7
36323,1
36330,58
36331,1
36340,3
36345,7
36352,2
36353,2
36360,9
36362,4
36375,3
36420,6
36421,2
36426,3
36427,1
36439,1
36441,2
36451,2
36460,2
36467,4
36474,1
36477,1
36502,1
36505,1
36507,5
36509,1
36518,1
36521,1
36522,2
36523,1
36524,1
36525,1
36526,26
36527,12
36530,4
36532,21
36535,10
36541,7
36542,12
36544,2
36545,4
36549,4
36551,2
36555,1
36559,2
36561,8
36567,2
36571,13
36572,1
36575,7
36576,1
36580,6
36582,7
36584,1
36587,7
36604,5
36605,7
36606,2
36607,3
36608,21
36609,6
36618,5
36619,6
36693,12
36695,31
36701,1
36732,2
36742,1
36744,1
36750,2
36784,1
36801,12
36804,7
36830,42
36832,24
36850,2
36852,1
36853,3
36854,2
36855,1
36858,1
36861,1
36867,3
36868,1
36869,1
36870,5
36874,4
36875,2
36877,4
36879,2
36904,2
36921,1
37010,4
37012,2
37013,17
37014,1
37015,1
37022,1
37025,1
37027,31
37029,3
37030,2
37031,1
37033,3
37034,5
37035,2
37036,3
37037,2
37040,24
37042,25
37043,39
37047,1
37048,3
37049,4
37052,1
37055,4
37057,2
37058,3
37060,3
37061,1
37062,6
37064,37
37066,14
37067,19
37069,9
37072,8
37073,3
37075,42
37076,18
37077,1
37078,1
37079,2
37080,5
37082,4
37083,2
37085,2
37086,13
37087,16
37090,14
37091,3
37095,1
37098,1
37110,5
37111,1
37115,3
37118,2
37122,39
37127,13
37128,43
37129,28
37130,32
37132,1
37135,22
37137,1
37138,17
37141,2
37142,1
37143,4
37144,2
37146,4
37148,5
37153,3
37160,7
37162,1
37166,2
37167,17
37172,10
37174,24
37178,1
37179,11
37180,1
37183,1
37184,2
37186,1
37187,4
37188,6
37189,2
37190,3
37191,3
37203,10
37204,7
37205,9
37206,19
37207,10
37208,7
37209,19
37210,10
37211,22
37212,10
37214,20
37215,9
37216,15
37217,5
37218,4
37219,1
37220,4
37221,27
37222,1
37302,5
37303,3
37306,1
37307,1
37308,1
37309,1
37310,1
37311,5
37312,11
37315,1
37317,1
37321,4
37322,1
37323,7
37324,1
37327,5
37329,1
37331,4
37332,1
37334,9
37337,1
37341,5
37342,1
37343,23
37348,1
37350,1
37351,1
37354,4
37355,15
37356,1
37357,1
37362,2
37363,19
37367,2
37371,1
37375,3
37377,9
37379,5
37380,1
37385,1
37387,1
37388,8
37397,1
37398,5
37401,2
37402,3
37403,2
37404,4
37405,12
37406,2
37407,1
37408,3
37409,2
37411,3
37412,5
37415,10
37416,5
37419,4
37421,17
37562,1
37601,9
37604,24
37614,1
37615,15
37616,3
37617,7
37618,7
37620,13
37622,1
37640,2
37641,4
37642,1
37643,3
37644,1
37645,3
37650,3
37656,1
37657,1
37658,2
37659,11
37660,17
37663,10
37664,11
37680,1
37683,1
37686,3
37687,2
37688,1
37691,1
37692,1
37694,2
37701,8
37705,2
37709,1
37711,2
37716,4
37719,1
37721,5
37724,1
37725,5
37737,1
37738,5
37742,2
37743,2
37745,3
37748,7
37752,1
37754,2
37757,1
37760,3
37763,5
37764,1
37766,1
37769,3
37770,1
37771,8
37772,3
37774,5
37777,5
37801,14
37803,17
37804,9
37807,2
37811,1
37813,1
37814,11
37818,1
37819,1
37820,1
37821,2
37826,2
37829,1
37830,12
37831,1
37841,2
37843,2
37849,11
37854,1
37857,8
37860,2
37862,3
37863,2
37864,3
37865,11
37866,1
37870,2
37871,2
37872,2
37874,4
37876,16
37877,3
37879,4
37880,2
37881,1
37882,3
37885,2
37886,3
37887,1
37890,1
37892,1
37902,7
37909,11
37912,9
37914,5
37916,3
37917,8
37918,20
37919,21
37920,26
37921,5
37922,20
37923,13
37924,5
37930,2
37931,16
37932,8
37934,9
37938,8
38001,3
380015,1
38002,31
38004,6
38006,1
38011,3
38012,1
38015,1
38016,14
38017,28
38018,14
38019,4
38023,1
38024,4
38027,1
38028,9
38042,1
38044,1
38046,1
38049,2
38052,1
38053,11
38058,2
38059,2
38060,5
38066,1
38068,2
38075,1
38079,1
38101,1
38103,10
38104,11
38105,1
38106,1
38107,2
38111,9
38112,3
38114,1
38115,1
38116,4
38117,8
38119,9
38120,8
38122,2
38125,11
38127,3
38128,3
38133,5
38134,4
38135,15
38138,10
38139,9
38141,2
38184,1
38201,2
38225,2
38229,1
38231,1
38232,1
38233,1
38237,5
38240,1
38242,2
38251,2
38255,1
38260,1
38261,5
3828 XK,1
38301,8
38302,1
38305,28
38310,2
38313,1
38315,1
38320,2
38321,2
38329,2
38340,1
38341,1
38344,3
38345,1
38348,1
38351,2
38355,9
38356,1
38357,1
38358,6
38361,1
38363,1
38366,1
38372,4
38375,3
38388,1
38401,15
38451,1
38457,1
38460,2
38462,4
38464,6
38469,3
38474,4
38476,1
38477,1
38478,5
38483,2
38485,1
38501,12
38506,15
38527,1
38541,1
38543,2
38544,4
38549,2
38551,1
38555,11
38556,2
38557,1
38562,2
38568,1
38570,4
38571,3
38572,4
38574,1
38580,1
38582,1
38583,7
38601,1
38603,1
38606,8
38611,5
38614,3
38618,4
38619,1
38620,2
38621,1
38629,1
38631,1
38632,25
38635,2
38637,4
38641,1
38643,1
38650,1
3865001,1
38651,7
38652,3
38654,22
38655,23
38659,1
38663,3
38664,1
38665,1
38666,5
38668,7
38671,13
38672,14
38673,1
38676,1
38701,4
38703,2
38725,1
38732,9
38733,2
38744,1
38751,1
38756,3
38767,1
38771,1
38801,9
38802,1
38803,1
38804,6
38821,3
38825,1
38826,1
38827,1
38834,2
38843,2
38846,2
38847,1
38849,2
38850,1
38855,1
38859,2
38863,4
38865,1
38866,7
38868,2
38870,2
38871,2
38873,1
38876,2
38901,4
38916,2
38922,1
38930,4
38940,1
38948,1
38961,2
38965,4
38967,4
39028,1
39040,1
39041,1
39042,30
39044,2
39046,6
39047,29
39051,4
39056,19
39059,1
39060,1
39066,1
39069,1
39071,1
39073,16
39074,2
39083,1
39090,3
39094,1
39096,1
39108,1
39110,52
39111,1
39114,3
39120,8
39130,1
39145,5
39152,1
39154,6
39157,11
39158,1
39160,1
39170,3
39175,4
39180,21
39183,9
39191,2
39192,1
39201,1
39202,4
39204,1
39208,13
39209,4
39211,14
39212,3
39213,1
39216,3
39218,1
39232,9
39272,6
39301,4
39303,1
39305,10
39325,3
39327,1
39330,1
39335,3
39337,1
39339,4
39341,1
39345,2
39346,1
39347,1
39350,5
39354,1
39355,2
39365,4
394,1
39401,10
39402,26
39404,1
39421,1
39426,8
39427,1
39428,1
39429,9
39437,6
39440,3
39443,8
39452,3
39455,3
39459,1
39465,12
39466,13
39470,5
39475,5
39476,2
39482,7
39501,4
39503,17
39507,10
39520,5
39521,1
39525,8
39530,2
39531,9
39532,11
39534,1
39540,5
39553,6
39556,2
39560,10
39562,10
39563,1
39564,22
39565,8
39567,2
39568,2
39571,8
39572,1
39573,1
39574,4
39576,4
39577,2
39581,2
39601,10
39629,3
39645,1
39648,2
39652,1
39657,1
39661,1
39663,2
39664,1
39666,3
39669,2
39701,8
39702,3
39705,2
39730,1
39740,3
39741,1
39743,1
39744,1
39745,3
39747,3
39752,1
39753,1
39756,1
39759,50
39762,1
39772,2
39817,1
39823,2
39827,1
39828,4
39837,1
39845,1
39851,1
39870,2
39886,1
39897,1
4000126,1
40004,10
400053,1
400064,1
400067,2
400093,1
400095,1
400098,1
40011,1
40013,2
40014,13
40023,2
40025,1
40026,4
40031,3
40033,2
40045,1
40047,7
40051,2
40056,2
40059,17
40065,17
40067,2
400686,1
40069,2
40071,7
40076,1
4010,1
40108,3
40109,1
401107,1
40117,1
40118,1
40119,1
40121,1
401303,1
40146,1
40160,2
40162,6
40165,10
40175,2
40176,3
40202,4
40203,2
40204,9
40205,14
40206,8
40207,13
40208,3
40212,1
40214,4
40215,3
40216,2
40217,2
40218,2
40219,4
40220,13
40222,16
40223,9
40228,2
40229,11
40241,17
40242,6
40243,8
40244,1
40245,19
40257,1
40258,5
40259,1
40272,9
40287,1
40291,6
40299,23
403,1
40311,3
40312,1
40316,1
40324,23
40330,7
40336,1
40342,11
40347,1
40351,9
40353,12
40356,12
40358,1
40359,3
40360,4
40361,4
40370,1
40371,2
40372,2
40379,2
40380,2
40383,15
40385,1
40387,1
40390,2
